Date,Is returning customer,Gross sales,Discounts,Returns,Net sales,Shipping,Tax,Duties,Total sales,Orders,Customer count,Ordered quantity,Returned quantity,Net quantity,Units per transaction,Avg. order value,Cost of goods sold,Gross profit,Items,Avg. number of items
2025-06-23,TRUE,431.63,0,0,431.63,23.7,0,0,455.33,9,8,22,0,22,2.44,47.96,145.33,286.3,,
2025-06-24,FALSE,1143.05,141.75,0,1001.3,37.64,0,0,1038.94,6,6,21,0,21,3.5,166.88,424.16,577.14,,
2025-06-24,TRUE,390,32.4,0,357.6,24.63,0,0,382.23,5,5,15,0,15,3,71.52,139.21,218.39,,
2025-06-25,FALSE,490.5,14.33,0,476.17,33.82,0,0,509.99,9,9,27,0,27,3,52.91,156.39,319.78,,
2025-06-25,TRUE,438.5,20.25,0,418.25,30.1,0,0,448.35,8,8,16,0,16,2,52.28,148.05,270.2,,
2025-06-26,FALSE,632,34.28,0,597.72,90.77,0,0,688.49,15,15,26,0,26,1.73,39.85,215.51,382.21,,
2025-06-26,TRUE,336.73,12.5,0,324.23,67.32,0,0,391.55,17,11,19,0,19,1.12,19.07,88.2,236.03,,
2025-06-27,FALSE,96.5,4.35,12.5,79.65,6.71,0,0,86.36,2,2,8,1,7,4,46.08,28.72,50.93,,
2025-06-27,TRUE,935,41.75,37.5,855.75,74.63,0,0,930.38,16,16,38,3,35,2.38,55.83,293.47,562.28,,
2025-06-28,FALSE,1422,12.9,0,1409.1,38.53,0,0,1447.63,55,6,81,0,81,1.47,25.62,509.41,899.69,,
2025-06-28,TRUE,25,0,0,25,6.41,0,0,31.41,1,1,1,0,1,1,25,9.71,15.29,,
2025-06-29,FALSE,453,27.03,0,425.97,42.07,0,0,468.04,10,9,17,0,17,1.7,42.6,144.6,281.37,,
2025-06-29,TRUE,1632.4,59.49,0,1572.91,107.83,0,0,1680.74,22,22,66,0,66,3,71.5,567.22,1005.69,,
2025-06-30,FALSE,276.13,2.9,0,273.23,36.27,0,0,309.5,6,6,9,0,9,1.5,45.54,81.66,191.57,,
2025-06-30,TRUE,475.13,120.3,0,354.83,45.42,0,0,400.25,11,11,22,0,22,2,32.26,144.64,210.19,,
2025-07-01,FALSE,278.5,9.95,0,268.55,25.73,0,0,294.28,5,5,12,0,12,2.4,53.71,95.64,172.91,,
2025-07-01,TRUE,160,18.5,0,141.5,8.21,0,0,149.71,4,3,6,0,6,1.5,35.38,51.94,89.56,,
2025-07-02,FALSE,249,20.3,0,228.7,26.05,0,0,254.75,4,4,5,0,5,1.25,57.18,73.2,155.5,,
2025-07-02,TRUE,1464.13,222.25,0,1241.88,131.52,0,0,1373.4,22,21,75,0,75,3.41,56.45,501.78,740.1,,
2025-07-03,FALSE,987.5,8.75,0,978.75,30.96,0,0,1009.71,42,15,63,0,63,1.5,23.3,343.3,635.45,,
2025-07-03,TRUE,882.81,93.38,75,714.43,64.84,0,0,779.27,16,15,34,1,33,2.13,49.34,322.82,391.61,,
2025-07-04,FALSE,228.5,10.4,0,218.1,41.31,0,0,259.41,5,5,6,0,6,1.2,43.62,68.98,149.12,,
2025-07-04,TRUE,742,92.23,0,649.77,39.6,0,0,689.37,9,9,22,0,22,2.44,72.2,257.66,392.11,,
2025-07-05,FALSE,1352,18.15,0,1333.85,48.94,0,0,1382.79,57,9,83,0,83,1.46,23.4,478.98,854.87,,
2025-07-05,TRUE,830.5,107.98,0,722.52,50.28,0,0,772.8,9,9,37,0,37,4.11,80.28,294.59,427.93,,
2025-07-06,FALSE,954.5,34.08,0,920.42,48.8,0,0,969.22,34,8,48,0,48,1.41,27.07,322.42,598,,
2025-07-06,TRUE,1116,104.53,0,1011.47,123.99,0,0,1135.46,17,17,73,0,73,4.29,59.5,384.48,626.99,,
2025-07-07,FALSE,228,17,0,211,37.87,0,0,248.87,5,5,6,0,6,1.2,42.2,66.16,144.84,,
2025-07-07,TRUE,562.2,0,0,562.2,16.52,0,0,578.72,7,7,10,0,10,1.43,80.31,167.08,395.12,,
2025-07-08,FALSE,592.5,393.13,0,199.37,39.52,0,0,238.89,6,6,40,0,40,6.67,33.23,181.26,18.11,,
2025-07-08,TRUE,152.5,0,0,152.5,0,0,0,152.5,2,2,4,0,4,2,76.25,58.15,94.35,,
2025-07-09,FALSE,356.5,2.9,0,353.6,25.3,0,0,378.9,5,5,11,0,11,2.2,70.72,104.29,249.31,,
2025-07-09,TRUE,198,5,0,193,13.71,0,0,206.71,4,4,9,0,9,2.25,48.25,62.99,130.01,,
2025-07-10,FALSE,215.5,0,0,215.5,31.5,0,0,247,5,5,6,0,6,1.2,43.1,62.63,152.87,,
2025-07-10,TRUE,423.7,17.77,0,405.93,41.09,0,0,447.02,11,10,22,1,21,2,36.9,132.86,273.07,,
2025-07-11,FALSE,273.5,79.5,0,194,29.72,0,0,223.72,6,6,8,0,8,1.33,32.33,93.74,100.26,,
2025-07-11,TRUE,1125.74,79.53,0,1046.21,149.24,0,0,1195.45,22,22,33,0,33,1.5,47.55,388.97,657.24,,
2025-07-12,FALSE,1624.5,17.25,100,1507.25,8.21,0,0,1515.46,69,1,88,4,84,1.28,23.29,533.48,973.77,,
2025-07-12,TRUE,302.5,12,0,290.5,10.8,0,0,301.3,5,5,14,0,14,2.8,58.1,102.34,188.16,,
2025-07-13,FALSE,851.63,0,0,851.63,8.21,0,0,859.84,43,2,63,0,63,1.47,19.81,283.58,568.05,,
2025-07-13,TRUE,274.9,9.75,64.13,201.02,50.67,0.31,0,252,11,10,19,1,18,1.73,24.1,67.87,133.15,,
2025-07-14,FALSE,141.5,2.9,0,138.6,17.87,0,0,156.47,3,3,9,0,9,3,46.2,43.1,95.5,,
2025-07-14,TRUE,974.01,15.75,0,958.26,90.44,0,0,1048.7,18,18,47,0,47,2.61,53.24,322.94,635.32,,
2025-07-15,FALSE,219,5.63,0,213.37,34.95,0,0,248.32,5,5,18,0,18,3.6,42.67,72.41,140.96,,
2025-07-15,TRUE,526,27.63,0,498.37,67.37,0,0,565.74,11,11,30,0,30,2.73,45.31,168.89,329.48,,
2025-07-16,FALSE,339.5,10.13,0,329.37,38.97,0,0,368.34,7,7,19,0,19,2.71,47.05,122.37,207,,
2025-07-16,TRUE,346.26,22.25,0,324.01,35,0,0,359.01,7,7,15,0,15,2.14,46.29,120.93,203.08,,
2025-07-17,FALSE,1593,50,0,1543,23.43,0,0,1566.43,55,23,88,0,88,1.6,28.05,587.23,955.77,,
2025-07-17,TRUE,1071.05,14.95,37.5,1018.6,67.23,0,0,1085.83,23,19,46,3,43,2,45.92,352.15,666.45,,
2025-07-18,FALSE,112.5,7.5,0,105,16.09,0,0,121.09,2,2,5,0,5,2.5,52.5,40.61,64.39,,
2025-07-18,TRUE,252.63,19,0,233.63,32.56,0,0,266.19,5,5,12,0,12,2.4,46.73,88.1,145.53,,
2025-07-19,FALSE,2276,2.9,0,2273.1,37.38,0,0,2310.48,95,9,129,0,129,1.36,23.93,798.69,1474.41,,
2025-07-19,TRUE,400,5,0,395,8.21,0,0,403.21,5,5,13,0,13,2.6,79,136.39,258.61,,
2025-07-20,FALSE,1130.5,33.18,0,1097.32,53.14,0,0,1150.46,39,11,64,0,64,1.64,28.14,380.51,716.81,,
2025-07-20,TRUE,613.2,11.88,0,601.32,41.63,0,0,642.95,12,10,31,0,31,2.58,50.11,194.18,407.14,,
2025-07-21,FALSE,807.98,312.63,0,495.35,41.66,0,0,537.01,10,10,66,0,66,6.6,49.54,303.07,192.28,,
2025-07-21,TRUE,1419.5,26.53,0,1392.97,140.77,0,0,1533.74,30,29,70,0,70,2.33,46.43,458.8,934.17,,
2025-07-22,FALSE,434.34,20,0,414.34,20.72,0,0,435.06,4,4,51,0,51,12.75,103.58,219.39,194.95,,
2025-07-22,TRUE,478,13.7,0,464.3,53.92,0,0,518.22,10,9,21,0,21,2.1,46.43,151.75,312.55,,
2025-07-23,FALSE,1319.64,131.72,0,1187.92,19.68,0,0,1207.6,9,10,175,0,175,19.44,131.99,707.41,480.51,,
2025-07-23,TRUE,302.7,5,37.5,260.2,15.42,0,0,275.62,9,9,17,2,15,1.89,33.08,92.45,167.75,,
2025-07-24,FALSE,1640.33,29.19,0,1611.14,0,0,0,1611.14,49,8,166,0,166,3.39,32.88,735.07,876.07,,
2025-07-24,TRUE,162.5,7.5,0,155,10.24,0,0,165.24,4,4,8,0,8,2,38.75,58.36,96.64,,
2025-07-25,FALSE,219.04,0,0,219.04,0,0,0,219.04,2,2,21,0,21,10.5,109.52,105.4,113.64,,
2025-07-25,TRUE,326.2,0,0,326.2,25.14,0,0,351.34,5,5,23,0,23,4.6,65.24,141.75,184.45,,
2025-07-26,FALSE,1435,10,0,1425,7.28,0,0,1432.28,68,4,88,0,88,1.29,20.96,498.21,926.79,,
2025-07-26,TRUE,399.63,0,0,399.63,34.58,0,0,434.21,8,7,19,0,19,2.38,49.95,136.61,263.02,,
2025-07-27,FALSE,541.5,0,0,541.5,6.74,0,0,548.24,28,1,37,0,37,1.32,19.34,180.04,361.46,,
2025-07-27,TRUE,857.13,4.75,0,852.38,64.71,0,0,917.09,20,16,57,0,57,2.85,42.62,293.6,558.78,,
2025-07-28,FALSE,195.5,99.1,0,96.4,24.95,0,0,121.35,5,5,15,0,15,3,19.28,70.99,25.41,,
2025-07-28,TRUE,568.13,28.65,0,539.48,50.84,0,0,590.32,8,8,14,0,14,1.75,67.44,209.97,329.51,,
2025-07-29,FALSE,610.88,20.52,0,590.36,35.82,0,0,626.18,6,6,77,0,77,12.83,98.39,313.5,276.86,,
2025-07-29,TRUE,829.97,15,0,814.97,35.19,0,0,850.16,16,14,81,2,79,5.06,50.94,300.39,514.58,,
2025-07-30,FALSE,130.5,58.75,0,71.75,15.11,0,0,86.86,3,3,8,0,8,2.67,23.92,36.51,35.24,,
2025-07-30,TRUE,307.7,13.75,0,293.95,68.71,0,0,362.66,9,9,18,0,18,2,32.66,104.87,189.08,,
2025-07-31,FALSE,1141.5,2.9,0,1138.6,6.58,0,0,1145.18,46,19,75,0,75,1.63,24.75,385.38,753.22,,
2025-07-31,TRUE,2399.09,18.25,0,2380.84,21.56,0,0,2402.4,41,41,141,0,141,3.44,58.07,659.66,1721.18,,
2025-08-01,FALSE,286.5,18.97,0,267.53,31.53,0,0,299.06,4,4,15,0,15,3.75,66.88,104.81,162.72,,
2025-08-01,TRUE,631.8,10,0,621.8,39.07,0,0,660.87,9,9,33,0,33,3.67,69.09,252.43,369.37,,
2025-08-02,FALSE,1217.5,6.25,0,1211.25,17.58,0,0,1228.83,60,2,79,0,79,1.32,20.19,412.79,798.46,,
2025-08-02,TRUE,406.5,5,0,401.5,22,0,0,423.5,6,6,24,0,24,4,66.92,152.79,248.71,,
2025-08-03,FALSE,880.5,23,0,857.5,16.61,3.66,0,877.77,31,5,44,0,44,1.42,27.66,324.27,533.23,,
2025-08-03,TRUE,441.96,2.5,0,439.46,54.11,0,0,493.57,8,8,22,0,22,2.75,54.93,145.17,294.29,,
2025-08-04,FALSE,435,29.75,0,405.25,23.92,0,0,429.17,4,4,28,0,28,7,101.31,137.49,267.76,,
2025-08-04,TRUE,532,13.5,0,518.5,48,0,0,566.5,7,7,26,0,26,3.71,74.07,191.38,327.12,,
2025-08-05,FALSE,97.5,5,0,92.5,21.6,0,0,114.1,2,2,9,0,9,4.5,46.25,31.14,61.36,,
2025-08-05,TRUE,655.5,321.25,0,334.25,34.63,0,0,368.88,8,8,39,0,39,4.88,41.78,212.97,121.28,,
2025-08-06,TRUE,814.77,46.25,8.7,759.82,69.14,0,0,828.96,14,13,32,0,32,2.29,54.89,273.94,485.88,,
2025-08-07,FALSE,1513,32.45,0,1480.55,25.6,0,0,1506.15,57,24,83,0,83,1.46,25.97,541.97,938.58,,
2025-08-07,TRUE,226.5,14.35,0,212.15,6.58,0,0,218.73,11,7,21,1,20,1.91,19.29,92.84,119.31,,
2025-08-08,FALSE,37.5,37.5,0,0,0,0,0,0,1,1,3,0,3,3,0,11.42,-11.42,,
2025-08-08,TRUE,314,4.75,0,309.25,41.49,0,0,350.74,9,9,24,0,24,2.67,34.36,103.47,205.78,,
2025-08-09,FALSE,1428,36.97,12.5,1378.53,15.01,0,0,1393.54,66,4,94,1,93,1.42,21.08,479.62,898.91,,
2025-08-09,TRUE,91.5,0,0,91.5,7.34,0,0,98.84,2,2,5,0,5,2.5,45.75,30.83,60.67,,
2025-08-10,FALSE,725,11.5,0,713.5,7.28,0,0,720.78,31,1,44,0,44,1.42,23.02,250.6,462.9,,
2025-08-10,TRUE,492.11,0,0,492.11,31.6,0,0,523.71,6,6,23,0,23,3.83,82.02,205.65,286.46,,
2025-08-11,FALSE,106.13,5.34,0,100.79,8.21,0,0,109,2,2,3,0,3,1.5,50.39,32.44,68.35,,
2025-08-11,TRUE,464.04,19.67,12.5,431.87,39.97,0,0,471.84,9,9,19,0,19,2.11,49.37,147.87,284,,
2025-08-12,FALSE,87,8.7,0,78.3,18.2,0,0,96.5,2,2,2,0,2,1,39.15,25.14,53.16,,
2025-08-12,TRUE,315.5,19.57,0,295.93,21.47,0,0,317.4,4,4,12,0,12,3,73.98,117.28,178.65,,
2025-08-13,FALSE,220.5,4.75,0,215.75,8.4,0,0,224.15,3,3,11,0,11,3.67,71.92,66.31,149.44,,
2025-08-13,TRUE,387.13,0,0,387.13,29.29,0,0,416.42,10,8,23,0,23,2.3,38.71,136.77,250.36,,
2025-08-14,FALSE,919,10,0,909,16.25,0,0,925.25,43,15,54,0,54,1.26,21.14,300.02,608.98,,
2025-08-14,TRUE,115.05,0,150.48,-35.43,4.6,0,0,-30.83,4,4,6,2,4,1.5,28.76,-41.97,6.54,,
2025-08-15,FALSE,47.5,9.5,0,38,8.4,0,0,46.4,1,1,5,0,5,5,38,14.84,23.16,,
2025-08-15,TRUE,85,5.62,0,79.38,16.93,0,0,96.31,5,4,5,1,4,1,15.88,24.34,55.04,,
2025-08-16,FALSE,1700,47.25,0,1652.75,15.3,0,0,1668.05,72,23,101,0,101,1.4,22.95,537.65,1115.1,,
2025-08-16,TRUE,620.39,22.5,0,597.89,59.82,0,0,657.71,13,13,30,0,30,2.31,45.99,219.6,378.29,,
2025-08-17,FALSE,137,4.35,0,132.65,28.17,0,0,160.82,4,4,5,0,5,1.25,33.16,45.26,87.39,,
2025-08-17,TRUE,338.7,11.25,0,327.45,24.74,0,0,352.19,4,4,10,0,10,2.5,81.86,107.65,219.8,,
2025-08-18,FALSE,99.5,21.2,0,78.3,19.02,0,0,97.32,3,3,3,0,3,1,26.1,28.92,49.38,,
2025-08-18,TRUE,105,5,0,100,13.3,0,0,113.3,4,4,10,0,10,2.5,25,37.29,62.71,,
2025-08-19,FALSE,162,19.95,0,142.05,17.35,0,0,159.4,2,2,6,0,6,3,71.03,54.27,87.78,,
2025-08-19,TRUE,427.13,27.65,0,399.48,45.3,0,0,444.78,6,6,18,0,18,3,66.58,151.64,247.84,,
2025-08-20,FALSE,250.5,8.1,25,217.4,39.43,0,0,256.83,6,6,15,2,13,2.5,40.4,77.43,139.97,,
2025-08-20,TRUE,183,25.12,37.5,120.38,29.93,4.62,0,154.93,11,7,14,1,13,1.27,14.35,49.76,70.62,,
2025-08-21,FALSE,1070,48.75,0,1021.25,22.03,0,0,1043.28,39,19,58,0,58,1.49,26.19,333.6,687.65,,
2025-08-21,TRUE,357,20,0,337,0,0,0,337,13,11,26,0,26,2,25.92,109.51,227.49,,
2025-08-22,FALSE,134.5,0,0,134.5,23.22,0,0,157.72,3,3,7,0,7,2.33,44.83,40.82,93.68,,
2025-08-22,TRUE,128.27,9.5,0,118.77,26.97,0,0,145.74,3,3,9,0,9,3,39.59,43.6,75.17,,
2025-08-23,FALSE,2016.5,200.75,49.17,1766.58,58.83,0,0,1825.41,74,9,104,0,104,1.41,24.54,639,1127.58,,
2025-08-23,TRUE,183.5,36.7,0,146.8,21.47,0,0,168.27,2,2,8,0,8,4,73.4,57.04,89.76,,
2025-08-24,FALSE,807,38.37,0,768.63,64.3,0,0,832.93,31,9,50,0,50,1.61,24.79,280.3,488.33,,
2025-08-24,TRUE,948.76,129.1,0,819.66,108.49,0,0,928.15,15,15,55,0,55,3.67,54.64,340.12,479.54,,
2025-08-25,FALSE,71.88,9,0,62.88,13.9,0,0,76.78,1,1,3,0,3,3,62.88,23.15,39.73,,
2025-08-25,TRUE,486.63,28.5,0,458.13,33.95,0,0,492.08,7,7,28,0,28,4,65.45,177.72,280.41,,
2025-08-26,FALSE,320,52,0,268,32.45,0,0,300.45,7,7,11,0,11,1.57,38.29,82.25,185.75,,
2025-08-26,TRUE,1113.09,166.36,0,946.73,146.5,0,0,1093.23,21,20,66,0,66,3.14,45.08,407.63,539.1,,
2025-08-27,FALSE,153,19,0,134,16.54,0,0,150.54,2,2,6,0,6,3,67,55.72,78.28,,
2025-08-27,TRUE,1819.26,299.9,0,1519.36,159.61,0,0,1678.97,20,20,90,0,90,4.5,75.97,693.55,825.81,,
2025-08-28,FALSE,1207.5,100.72,0,1106.78,26.65,0,0,1133.43,44,21,64,0,64,1.45,25.15,399.26,707.52,,
2025-08-28,TRUE,1075.31,159,0,916.31,75.56,0,0,991.87,17,17,68,0,68,4,53.9,384.19,532.12,,
2025-08-29,FALSE,170.5,26.6,0,143.9,16.87,0,0,160.77,3,3,7,0,7,2.33,47.97,57.23,86.67,,
2025-08-29,TRUE,711.5,113.28,6.5,591.72,104.41,0,0,696.13,14,13,51,0,51,3.64,42.73,234.2,357.52,,
2025-08-30,FALSE,1332,46.95,0,1285.05,28.98,0,0,1314.03,54,4,78,0,78,1.44,23.8,457.09,827.96,,
2025-08-30,TRUE,260.5,33.75,0,226.75,33.5,0,0,260.25,3,3,15,0,15,5,75.58,99.68,127.07,,
2025-08-31,FALSE,284.13,8.7,0,275.43,48.13,0,0,323.56,6,6,16,0,16,2.67,45.91,91.22,184.21,,
2025-08-31,TRUE,581.96,12.74,0,569.22,70.83,0,0,640.05,10,10,25,0,25,2.5,56.92,191.67,377.55,,
2025-09-01,FALSE,383.81,16.44,0,367.37,45.78,0,0,413.15,6,6,23,0,23,3.83,61.23,134.02,233.35,,
2025-09-01,TRUE,883.63,126.08,0,757.55,129.64,0,0,887.19,16,16,64,0,64,4,47.35,299.82,457.73,,
2025-09-02,FALSE,490.2,56.4,0,433.8,30.69,0,0,464.49,7,7,18,0,18,2.57,61.97,166.62,267.18,,
2025-09-02,TRUE,368.5,30.32,0,338.18,27.14,0,0,365.32,8,6,16,0,16,2,42.27,126.08,212.1,,
2025-09-03,FALSE,276.5,63.3,0,213.2,59.54,0,0,272.74,7,7,20,0,20,2.86,30.46,87.4,125.8,,
2025-09-03,TRUE,258.75,0,0,258.75,8.21,0,0,266.96,3,3,9,0,9,3,86.25,99.36,159.39,,
2025-09-04,FALSE,151.5,32.5,0,119,23.19,0,0,142.19,4,4,7,0,7,1.75,29.75,50.67,68.33,,
2025-09-04,TRUE,135.64,0,0,135.64,19.88,0,0,155.52,3,3,12,0,12,4,45.21,44.34,91.3,,
2025-09-05,FALSE,153.13,0,0,153.13,0,0,0,153.13,2,2,10,0,10,5,76.57,53.33,99.8,,
2025-09-05,TRUE,890.76,14.5,0,876.26,101.97,0,0,978.23,18,18,42,0,42,2.33,48.68,283.74,592.52,,
2025-09-06,FALSE,680,32.5,0,647.5,7.28,0,0,654.78,29,2,40,0,40,1.38,22.33,247.96,399.54,,
2025-09-06,TRUE,624.63,0,0,624.63,46.12,0,0,670.75,10,10,26,0,26,2.6,62.46,203.49,421.14,,
2025-09-07,FALSE,189.5,13.5,0,176,34.92,0,0,210.92,5,5,5,0,5,1,35.2,67.79,108.21,,
2025-09-07,TRUE,187.38,0,0,187.38,8.53,0,0,195.91,4,4,11,0,11,2.75,46.85,59.7,127.68,,
2025-09-08,FALSE,674.5,33.02,11.87,629.61,43.1,0,0,672.71,9,9,25,0,25,2.78,71.28,240.86,388.75,,
2025-09-08,TRUE,1422.13,44.5,0,1377.63,128.64,0,0,1506.27,31,27,81,1,80,2.61,44.44,493.21,884.42,,
2025-09-09,FALSE,262,9.55,0,252.45,31.97,0,0,284.42,5,5,14,0,14,2.8,50.49,85.57,166.88,,
2025-09-09,TRUE,1190.39,67.75,0,1122.64,156.98,0,0,1279.62,19,19,44,0,44,2.32,59.09,423.48,699.16,,
2025-09-10,FALSE,29,2.9,0,26.1,10.39,0,0,36.49,1,1,1,0,1,1,26.1,8.38,17.72,,
2025-09-10,TRUE,180.13,17.4,23.76,138.97,27.08,0,0,166.05,3,3,3,2,1,1,54.24,24.84,114.13,,
2025-09-11,FALSE,225,45,0,180,10.34,0,0,190.34,4,4,19,0,19,4.75,45,73.26,106.74,,
2025-09-11,TRUE,1019.05,54,62.5,902.55,60.91,0,0,963.46,22,19,63,5,58,2.86,43.87,281.37,621.18,,
2025-09-12,FALSE,164,6.65,0,157.35,30.72,0,0,188.07,4,4,14,0,14,3.5,39.34,46.82,110.53,,
2025-09-12,TRUE,640.5,0,0,640.5,72.24,0,0,712.74,14,14,51,0,51,3.64,45.75,110.26,530.24,,
2025-09-13,FALSE,566.5,30,0,536.5,8.68,0,0,545.18,26,1,34,0,34,1.31,20.63,196.83,339.67,,
2025-09-13,TRUE,407.5,12.5,0,395,64.39,0,0,459.39,9,9,23,0,23,2.56,43.89,117.31,277.69,,
2025-09-14,FALSE,925,75,0,850,8.81,0,0,858.81,37,1,51,0,51,1.38,22.97,336.36,513.64,,
2025-09-14,TRUE,510.2,7.12,0,503.08,64.34,0,0,567.42,9,9,32,0,32,3.56,55.9,96.85,406.23,,
2025-09-15,FALSE,58,0,0,58,8.72,0,0,66.72,1,1,1,0,1,1,58,16.76,41.24,,
2025-09-15,TRUE,122.5,5.62,0,116.88,17.44,0,0,134.32,3,3,11,0,11,3.67,38.96,36.06,80.82,,
2025-09-16,FALSE,274.5,117.12,0,157.38,17.4,0,0,174.78,5,5,10,0,10,2,31.48,96.89,60.49,,
2025-09-16,TRUE,578.75,16.25,0,562.5,104.73,0,0,667.23,18,14,45,0,45,2.5,31.25,156.1,406.4,,
2025-09-17,FALSE,66.5,0,0,66.5,17.36,0,0,83.86,2,2,4,0,4,2,33.25,8.38,58.12,,
2025-09-17,TRUE,539.01,129.07,0,409.94,24.1,0,0,434.04,8,7,31,3,28,3.88,51.24,155.05,254.89,,
2025-09-18,FALSE,220.5,74.95,0,145.55,8.81,0,0,154.36,3,3,12,0,12,4,48.52,73.26,72.29,,
2025-09-18,TRUE,414.54,30.62,0,383.92,61.03,0,0,444.95,9,9,38,0,38,4.22,42.66,127.18,256.74,,
2025-09-19,FALSE,29,0,0,29,8.68,0,0,37.68,1,1,1,0,1,1,29,8.38,20.62,,
2025-09-19,TRUE,957,3.75,0,953.25,17.4,0,0,970.65,18,17,80,0,80,4.44,52.96,208.74,744.51,,
2025-09-20,FALSE,1145.5,148.3,0,997.2,28.82,0,0,1026.02,35,5,60,0,60,1.71,28.49,379.19,618.01,,
2025-09-20,TRUE,45.13,0,0,45.13,8.53,0,0,53.66,1,1,1,0,1,1,45.13,15.12,30.01,,
2025-09-21,FALSE,737.5,42.5,0,695,0,0,0,695,27,2,42,0,42,1.56,25.74,267.74,427.26,,
2025-09-21,TRUE,166.5,0,0,166.5,29.1,0,0,195.6,4,4,10,0,10,2.5,41.63,46.61,119.89,,
2025-09-22,FALSE,1059.63,141.5,750,168.13,35.95,0,0,204.08,7,7,77,60,17,11,131.16,93.39,74.74,,
2025-09-22,TRUE,2959.52,2262.5,0,697.02,65.08,0,0,762.1,19,15,222,0,222,11.68,36.69,909.36,-212.34,,
2025-09-23,FALSE,198,19.8,0,178.2,20.14,0,0,198.34,2,2,8,0,8,4,89.1,73.66,104.54,,
2025-09-23,TRUE,287.5,0,0,287.5,17.44,0,0,304.94,5,5,22,0,22,4.4,57.5,74.85,212.65,,
2025-09-24,FALSE,326.5,20.1,0,306.4,43.51,0,0,349.91,7,7,28,0,28,4,43.77,104.37,202.03,,
2025-09-24,TRUE,437.89,0,23.76,414.13,32.35,0,0,446.48,13,11,40,2,38,3.08,33.68,103.22,310.91,,
2025-09-25,FALSE,241,54.55,0,186.45,58.51,0,0,244.96,6,6,17,0,17,2.83,31.08,71.26,115.19,,
2025-09-25,TRUE,2118.05,808.35,750,559.7,81.48,0,0,641.18,14,12,169,62,107,12.07,93.55,398.83,160.87,,
2025-09-26,FALSE,196.63,5.62,0,191.01,8.68,0,0,199.69,3,3,14,0,14,4.67,63.67,72.2,118.81,,
2025-09-26,TRUE,1140.63,59.15,0,1081.48,52.57,0,0,1134.05,21,20,72,0,72,3.43,51.5,369.86,711.62,,
2025-09-27,FALSE,841.5,73.12,0,768.38,30.83,0,0,799.21,32,4,53,0,53,1.66,24.01,252.9,515.48,,
2025-09-27,TRUE,191.01,22.62,0,168.39,48.55,0,0,216.94,5,5,12,0,12,2.4,33.68,54.06,114.33,,
2025-09-28,FALSE,862.5,55,25,782.5,27.78,0,0,810.28,38,3,54,1,53,1.42,21.25,266.99,515.51,,
2025-09-28,TRUE,1189.95,43.75,0,1146.2,95.83,0,0,1242.03,21,19,85,0,85,4.05,54.58,326.75,819.45,,
2025-09-29,FALSE,210,13.45,0,196.55,56.88,0,0,253.43,5,5,14,0,14,2.8,39.31,63.32,133.23,,
2025-09-29,TRUE,492.7,12.5,0,480.2,52.16,0,0,532.36,7,7,23,0,23,3.29,68.6,151.38,328.82,,
2025-09-30,FALSE,348.13,150,0,198.13,20.87,0,0,219,3,3,13,0,13,4.33,66.04,82.04,116.09,,
2025-09-30,TRUE,400.38,3.75,0,396.63,28.27,0,0,424.9,13,11,35,0,35,2.69,30.51,125.24,271.39,,
2025-10-01,FALSE,67.5,0,48,19.5,-8.81,0,0,10.69,1,1,7,5,2,7,67.5,9.26,10.24,,
2025-10-01,TRUE,363,0,0,363,38.22,0,0,401.22,6,6,27,0,27,4.5,60.5,121.63,241.37,,
2025-10-02,FALSE,50,0,0,50,14.17,0,0,64.17,1,1,5,0,5,5,50,15.98,34.02,,
2025-10-02,TRUE,507.25,103.82,0,403.43,57.24,0,0,460.67,7,7,32,0,32,4.57,57.63,166.56,236.87,,
2025-10-03,FALSE,268,57.77,0,210.23,42.29,0,0,252.52,5,5,19,0,19,3.8,42.05,90.33,119.9,,
2025-10-03,TRUE,58,0,0,58,8.72,0,0,66.72,3,3,3,0,3,1,19.33,16.76,41.24,,
2025-10-04,FALSE,1187.5,40,0,1147.5,17.53,0,0,1165.03,52,18,84,0,84,1.62,22.07,351.2,796.3,,
2025-10-04,TRUE,181,18.7,0,162.3,17.53,0,0,179.83,4,4,10,0,10,2.5,40.58,62.64,99.66,,
2025-10-05,FALSE,617.5,10,0,607.5,11.57,0,0,619.07,28,4,44,0,44,1.57,21.7,209.89,397.61,,
2025-10-05,TRUE,441.26,0,0,441.26,22.88,0,0,464.14,6,6,27,0,27,4.5,73.54,178.45,262.81,,
2025-10-06,FALSE,239.5,0,0,239.5,26.17,0,0,265.67,5,5,18,0,18,3.6,47.9,71.31,168.19,,
2025-10-06,TRUE,803,45,0,758,128.84,0,0,886.84,23,19,69,0,69,3,32.96,187.28,570.72,,
2025-10-07,FALSE,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,,0,,
2025-10-07,TRUE,657.5,12.5,0,645,66.35,0,0,711.35,13,12,58,0,58,4.46,49.62,188.92,456.08,,
2025-10-08,FALSE,875,266.25,0,608.75,17.44,0,0,626.19,4,4,68,0,68,17,152.19,270.19,338.56,,
2025-10-08,TRUE,215.5,15,0,200.5,61.44,0,0,261.94,9,8,21,0,21,2.33,22.28,69.94,130.56,,
2025-10-09,FALSE,210,137.32,0,72.68,20.89,0,0,93.57,7,7,18,0,18,2.57,10.38,60.75,11.93,,
